RID,Signaltype
router-84875df7fc-8n4sw-5-9088627-0,20.0
router-84875df7fc-8n4sw-7-77335329-0,15.0
router-84875df7fc-scxcj-6-12106414-0,6.0
router-84875df7fc-b5nxc-2-9399701-0,0.0
router-84875df7fc-52vz8-2-8148383-0,48.0
router-84875df7fc-scxcj-3-29220355-0,21.0
router-84875df7fc-scxcj-0-9237567-0,5.0
router-84875df7fc-8n4sw-7-78556146-0,41.0
router-84875df7fc-8n4sw-6-29079461-0,11.0
router-84875df7fc-cmkz9-6-15610083-0,54.0
router-84875df7fc-scxcj-6-16783407-0,36.0
router-84875df7fc-8n4sw-7-75525846-0,25.0
router-84875df7fc-52vz8-3-13388498-0,16.0
router-84875df7fc-scxcj-7-69103691-0,15.0
router-84875df7fc-scxcj-7-51212742-0,24.0
router-84875df7fc-b5nxc-7-30795693-0,10.0
router-84875df7fc-8n4sw-6-21387532-0,29.0
router-84875df7fc-cmkz9-4-25343693-0,35.0
router-84875df7fc-8n4sw-6-22527463-0,17.0
router-84875df7fc-cmkz9-7-50047961-0,21.0
router-84875df7fc-b5nxc-4-67120766-0,15.0
router-84875df7fc-scxcj-7-48955191-0,25.0
router-84875df7fc-scxcj-0-9541560-0,7.0
router-84875df7fc-b5nxc-5-8105071-1,42.0
router-84875df7fc-cmkz9-7-66199864-0,41.0
router-84875df7fc-8n4sw-7-61570740-0,17.0
router-84875df7fc-scxcj-7-51017702-0,15.0
router-84875df7fc-8n4sw-4-10280449-0,46.0
router-84875df7fc-52vz8-7-11794262-0,13.0
router-84875df7fc-8n4sw-4-14791544-0,26.0
router-84875df7fc-scxcj-3-21604784-0,17.0
router-84875df7fc-8n4sw-7-58138682-0,2.0
router-84875df7fc-cmkz9-4-25303734-0,7.0
router-84875df7fc-b5nxc-3-8264080-0,11.0
router-84875df7fc-b5nxc-4-68785663-0,16.0
router-84875df7fc-b5nxc-0-6196154-0,6.0
router-84875df7fc-scxcj-7-51724262-0,15.0
router-84875df7fc-scxcj-5-8922829-0,4.0
router-84875df7fc-cmkz9-4-30823095-0,37.0
router-84875df7fc-scxcj-7-53129945-0,0.0
router-84875df7fc-52vz8-6-54339789-0,3.0
router-84875df7fc-52vz8-6-54790325-0,12.0
router-84875df7fc-cmkz9-1-9843042-0,29.0
router-84875df7fc-52vz8-4-31461227-0,19.0
router-84875df7fc-scxcj-1-6621348-0,25.0
router-84875df7fc-scxcj-0-9515836-0,9.0
router-84875df7fc-cmkz9-1-7653178-0,0.0
router-84875df7fc-scxcj-2-10105504-0,13.0
router-84875df7fc-52vz8-7-8790277-0,41.0
router-84875df7fc-b5nxc-6-12404397-0,11.0
router-84875df7fc-cmkz9-2-9810774-0,20.0
router-84875df7fc-52vz8-1-7415923-0,46.0
router-84875df7fc-8n4sw-7-74032853-0,10.0
router-84875df7fc-scxcj-6-16689121-0,13.0
router-84875df7fc-cmkz9-7-56120495-0,24.0
router-84875df7fc-b5nxc-0-4862603-0,19.0
router-84875df7fc-52vz8-6-63547703-0,36.0
router-84875df7fc-b5nxc-2-7259707-0,0.0
router-84875df7fc-scxcj-3-23264684-0,6.0
router-84875df7fc-cmkz9-7-53514276-0,21.0
router-84875df7fc-cmkz9-7-55137611-0,43.0
router-84875df7fc-52vz8-5-10144996-0,2.0
router-84875df7fc-8n4sw-5-7124847-0,10.0
router-84875df7fc-scxcj-3-27619897-0,9.0
router-84875df7fc-scxcj-7-73556692-0,33.0
router-84875df7fc-scxcj-7-58121102-0,12.0
router-84875df7fc-cmkz9-5-12088619-0,0.0
router-84875df7fc-8n4sw-7-61367676-0,25.0
router-84875df7fc-cmkz9-1-9900903-0,27.0
router-84875df7fc-8n4sw-7-74234565-0,10.0
router-84875df7fc-cmkz9-6-12278542-0,19.0
router-84875df7fc-scxcj-7-65967806-0,21.0
router-84875df7fc-b5nxc-5-8985029-0,37.0
router-84875df7fc-8n4sw-4-10214619-0,42.0
router-84875df7fc-8n4sw-7-59526979-0,20.0
router-84875df7fc-b5nxc-6-16530970-0,16.0
router-84875df7fc-52vz8-6-52500170-0,9.0
router-84875df7fc-52vz8-5-8029277-0,4.0
router-84875df7fc-52vz8-1-6478965-0,1.0
router-84875df7fc-52vz8-6-49824559-0,1.0
router-84875df7fc-cmkz9-2-9662282-0,22.0
router-84875df7fc-8n4sw-3-7615011-0,11.0
router-84875df7fc-scxcj-6-16512924-0,11.0
router-84875df7fc-8n4sw-4-14705703-0,14.0
router-84875df7fc-52vz8-5-8646337-0,3.0
router-84875df7fc-scxcj-7-49597343-0,43.0
router-84875df7fc-8n4sw-7-78693630-0,9.0
router-84875df7fc-b5nxc-3-9734978-0,50.0
router-84875df7fc-52vz8-1-7738276-0,17.0
router-84875df7fc-b5nxc-1-8395309-0,9.0
router-84875df7fc-cmkz9-7-69405468-0,46.0
router-84875df7fc-cmkz9-7-55902418-0,0.0
router-84875df7fc-8n4sw-5-9916893-0,30.0
router-84875df7fc-b5nxc-1-7501714-0,15.0
router-84875df7fc-b5nxc-4-67231329-0,0.0
router-84875df7fc-cmkz9-5-11310229-0,12.0
router-84875df7fc-cmkz9-7-64412177-0,16.0
router-84875df7fc-cmkz9-7-50296842-0,15.0
router-84875df7fc-b5nxc-5-11235578-0,20.0
router-84875df7fc-8n4sw-7-51727750-0,22.0
router-84875df7fc-8n4sw-6-28882827-0,32.0
router-84875df7fc-b5nxc-4-48728936-0,14.0
router-84875df7fc-cmkz9-4-29956696-0,5.0
router-84875df7fc-8n4sw-7-60879331-0,19.0
router-84875df7fc-52vz8-6-52095580-0,6.0
router-84875df7fc-8n4sw-6-30786381-0,30.0
router-84875df7fc-52vz8-1-7049374-0,15.0
router-84875df7fc-52vz8-6-65695530-0,19.0
router-84875df7fc-b5nxc-7-20328518-0,34.0
router-84875df7fc-cmkz9-2-10233936-0,31.0
router-84875df7fc-scxcj-0-6583942-0,66.0
router-84875df7fc-cmkz9-7-69039280-0,7.0
router-84875df7fc-b5nxc-4-57471891-0,48.0
router-84875df7fc-scxcj-2-8245939-0,30.0
router-84875df7fc-8n4sw-7-51275095-0,48.0
router-84875df7fc-8n4sw-7-59957400-0,0.0
router-84875df7fc-b5nxc-4-68700441-0,30.0
router-84875df7fc-cmkz9-4-25876841-0,16.0
router-84875df7fc-52vz8-6-53570176-0,14.0
router-84875df7fc-cmkz9-4-26419492-0,12.0
router-84875df7fc-8n4sw-7-68809747-0,11.0
router-84875df7fc-b5nxc-4-55701522-0,14.0
router-84875df7fc-cmkz9-7-46532567-0,0.0
router-84875df7fc-8n4sw-3-9454927-0,29.0
router-84875df7fc-cmkz9-7-64646287-0,16.0
router-84875df7fc-b5nxc-4-48789402-0,26.0
router-84875df7fc-8n4sw-7-75099491-0,16.0
router-84875df7fc-cmkz9-1-9443866-0,0.0
router-84875df7fc-cmkz9-4-24338868-0,26.0
router-84875df7fc-scxcj-7-65340712-0,20.0
router-84875df7fc-cmkz9-4-25668901-0,25.0
router-84875df7fc-b5nxc-5-9388621-0,0.0
router-84875df7fc-scxcj-1-6779945-0,27.0
router-84875df7fc-52vz8-4-30153678-0,19.0
router-84875df7fc-scxcj-6-11281209-0,40.0
router-84875df7fc-52vz8-3-16564839-0,19.0
router-84875df7fc-8n4sw-2-8755274-0,0.0
router-84875df7fc-8n4sw-2-9098191-0,30.0
router-84875df7fc-b5nxc-4-59092864-0,15.0
router-84875df7fc-scxcj-3-22920282-0,9.0
router-84875df7fc-scxcj-3-24244414-0,3.0
router-84875df7fc-8n4sw-7-72350053-0,26.0
router-84875df7fc-8n4sw-1-8359844-0,20.0
router-84875df7fc-52vz8-6-52976290-0,0.0
router-84875df7fc-b5nxc-4-73194904-0,42.0
router-84875df7fc-cmkz9-7-54854106-0,56.0
router-84875df7fc-scxcj-5-11986838-0,24.0
router-84875df7fc-scxcj-7-67291390-0,4.0
router-84875df7fc-b5nxc-7-20311338-0,17.0
router-84875df7fc-52vz8-4-24906989-0,3.0
router-84875df7fc-8n4sw-7-79461441-0,2.0
router-84875df7fc-cmkz9-7-66603199-0,25.0
router-84875df7fc-cmkz9-7-49788923-0,6.0
router-84875df7fc-cmkz9-7-62480510-0,20.0
router-84875df7fc-cmkz9-7-52388714-0,3.0
router-84875df7fc-b5nxc-1-8566240-0,10.0
router-84875df7fc-52vz8-4-29975931-0,18.0
router-84875df7fc-b5nxc-4-71730384-0,30.0
router-84875df7fc-cmkz9-4-29558381-0,10.0
router-84875df7fc-52vz8-4-30161333-0,19.0
router-84875df7fc-52vz8-7-12212010-0,6.0
router-84875df7fc-b5nxc-6-12409684-0,10.0
router-84875df7fc-b5nxc-7-23672808-0,3.0
router-84875df7fc-8n4sw-7-58577725-0,11.0
router-84875df7fc-8n4sw-4-15017243-0,0.0
router-84875df7fc-52vz8-7-9598303-0,18.0
router-84875df7fc-8n4sw-7-70935715-0,86.0
router-84875df7fc-b5nxc-7-31410960-0,9.0
router-84875df7fc-cmkz9-4-30587544-0,14.0
router-84875df7fc-scxcj-7-50412661-0,15.0
router-84875df7fc-b5nxc-5-10609583-0,16.0
router-84875df7fc-52vz8-6-46749154-0,0.0
router-84875df7fc-cmkz9-7-69577560-0,38.0
router-84875df7fc-52vz8-3-14131449-0,8.0
router-84875df7fc-cmkz9-4-23257528-0,2.0
router-84875df7fc-8n4sw-6-25175995-0,18.0
router-84875df7fc-scxcj-7-53260042-0,8.0
router-84875df7fc-8n4sw-7-78359344-0,40.0
router-84875df7fc-scxcj-6-16568905-0,13.0
router-84875df7fc-scxcj-2-7757262-0,78.0
router-84875df7fc-52vz8-1-8893743-0,3.0
router-84875df7fc-scxcj-7-58177583-0,6.0
router-84875df7fc-b5nxc-0-6145504-0,40.0
router-84875df7fc-52vz8-6-50286485-0,18.0
router-84875df7fc-52vz8-1-7794879-0,23.0
router-84875df7fc-52vz8-4-21013903-0,49.0
router-84875df7fc-scxcj-7-66978880-0,5.0
router-84875df7fc-8n4sw-1-7231170-0,2.0
router-84875df7fc-scxcj-5-10821102-0,16.0
router-84875df7fc-cmkz9-4-22994411-0,22.0
router-84875df7fc-8n4sw-5-7675505-0,19.0
router-84875df7fc-8n4sw-0-4791441-0,20.0
router-84875df7fc-8n4sw-0-5417508-0,6.0
router-84875df7fc-cmkz9-4-31660511-0,0.0
router-84875df7fc-b5nxc-4-72981218-0,22.0
router-84875df7fc-scxcj-5-11288419-0,25.0
router-84875df7fc-scxcj-3-27081206-0,12.0
router-84875df7fc-8n4sw-5-10019724-0,36.0
router-84875df7fc-8n4sw-7-76096943-0,19.0
router-84875df7fc-52vz8-6-52824154-0,25.0
router-84875df7fc-b5nxc-4-51763469-0,0.0
router-84875df7fc-52vz8-4-23465387-0,0.0
router-84875df7fc-b5nxc-4-66136084-0,21.0
router-84875df7fc-8n4sw-7-72766940-0,25.0
router-84875df7fc-cmkz9-6-13310499-0,15.0
router-84875df7fc-cmkz9-5-11536536-0,27.0
router-84875df7fc-52vz8-2-7244855-0,16.0
router-84875df7fc-52vz8-4-24709418-0,25.0
router-84875df7fc-scxcj-3-29862238-0,34.0
router-84875df7fc-scxcj-5-9306010-0,7.0
router-84875df7fc-cmkz9-7-54096878-0,7.0
router-84875df7fc-52vz8-3-13397215-0,10.0
router-84875df7fc-scxcj-7-70773838-0,10.0
router-84875df7fc-b5nxc-5-10845171-0,0.0
router-84875df7fc-b5nxc-1-9284201-0,0.0
router-84875df7fc-52vz8-6-48568875-0,12.0
router-84875df7fc-52vz8-4-23877312-0,7.0
router-84875df7fc-8n4sw-7-79127056-0,6.0
router-84875df7fc-scxcj-3-21388581-0,15.0
router-84875df7fc-scxcj-3-23421886-0,20.0
router-84875df7fc-cmkz9-1-8887358-0,19.0
router-84875df7fc-8n4sw-7-69692044-0,30.0
router-84875df7fc-cmkz9-4-26272211-0,1.0
router-84875df7fc-52vz8-6-53028529-0,10.0
router-84875df7fc-8n4sw-7-58669127-0,21.0
router-84875df7fc-52vz8-3-14320112-0,14.0
router-84875df7fc-cmkz9-6-16284017-0,30.0
router-84875df7fc-52vz8-3-12519758-0,15.0
router-84875df7fc-8n4sw-7-78452474-0,19.0
router-84875df7fc-cmkz9-4-25630347-0,11.0
router-84875df7fc-scxcj-2-9492089-0,8.0
router-84875df7fc-cmkz9-4-22453314-0,11.0
router-84875df7fc-cmkz9-7-70357863-0,2.0
router-84875df7fc-8n4sw-4-14791104-0,50.0
router-84875df7fc-8n4sw-0-5512450-0,7.0
router-84875df7fc-b5nxc-3-9931886-0,64.0
router-84875df7fc-8n4sw-7-51317154-0,49.0
router-84875df7fc-cmkz9-5-9013942-0,22.0
router-84875df7fc-b5nxc-6-11201782-0,56.0
router-84875df7fc-scxcj-7-57744212-0,17.0
router-84875df7fc-scxcj-7-69941641-0,9.0
router-84875df7fc-cmkz9-4-29026381-0,7.0
router-84875df7fc-b5nxc-4-57131648-0,65.0
router-84875df7fc-b5nxc-1-7171929-0,21.0
router-84875df7fc-cmkz9-2-7886585-0,0.0
router-84875df7fc-scxcj-0-9669843-0,18.0
router-84875df7fc-8n4sw-2-7673076-0,1.0
router-84875df7fc-scxcj-7-55025387-0,0.0
router-84875df7fc-scxcj-7-57930362-0,23.0
router-84875df7fc-52vz8-0-7897341-0,26.0
router-84875df7fc-8n4sw-5-7984238-0,1.0
router-84875df7fc-b5nxc-6-14585517-0,27.0
router-84875df7fc-52vz8-6-62089416-0,6.0
router-84875df7fc-b5nxc-0-5403592-0,12.0
router-84875df7fc-cmkz9-1-6686547-0,6.0
router-84875df7fc-8n4sw-7-62802136-0,0.0
router-84875df7fc-cmkz9-7-52910220-0,5.0
router-84875df7fc-b5nxc-6-14974235-0,42.0
router-84875df7fc-scxcj-3-21741365-0,10.0
router-84875df7fc-52vz8-3-12132559-0,24.0
router-84875df7fc-52vz8-0-5995467-0,15.0
router-84875df7fc-cmkz9-1-9915188-0,4.0
router-84875df7fc-52vz8-6-46304826-0,20.0
router-84875df7fc-cmkz9-7-55234895-0,4.0
router-84875df7fc-8n4sw-7-76825375-0,34.0
router-84875df7fc-8n4sw-3-6616787-0,13.0
router-84875df7fc-b5nxc-4-52998579-0,22.0
router-84875df7fc-b5nxc-4-67800067-0,6.0
router-84875df7fc-8n4sw-7-61918583-0,14.0
router-84875df7fc-52vz8-5-10525327-0,12.0
router-84875df7fc-52vz8-5-7597956-0,3.0
router-84875df7fc-scxcj-7-73467571-0,21.0
router-84875df7fc-52vz8-2-7197284-0,25.0
router-84875df7fc-52vz8-6-49319994-0,12.0
router-84875df7fc-52vz8-4-29230082-0,37.0
router-84875df7fc-8n4sw-6-22613626-0,21.0
router-84875df7fc-cmkz9-4-24342894-0,1.0
router-84875df7fc-cmkz9-2-10576721-0,20.0
router-84875df7fc-8n4sw-0-5130736-0,62.0
router-84875df7fc-52vz8-6-61017877-0,18.0
router-84875df7fc-b5nxc-7-24458986-0,56.0
router-84875df7fc-8n4sw-7-55383352-0,13.0
router-84875df7fc-52vz8-6-52246095-0,19.0
router-84875df7fc-scxcj-6-15364886-0,24.0
router-84875df7fc-b5nxc-6-16231005-0,37.0
router-84875df7fc-cmkz9-7-50452181-0,12.0
router-84875df7fc-cmkz9-7-55660903-0,10.0
router-84875df7fc-52vz8-6-51792255-0,9.0
router-84875df7fc-cmkz9-7-54203309-0,38.0
router-84875df7fc-52vz8-3-16245234-0,29.0
router-84875df7fc-8n4sw-2-7366713-0,24.0
router-84875df7fc-scxcj-7-67414260-0,28.0
router-84875df7fc-8n4sw-7-69670214-0,0.0
router-84875df7fc-8n4sw-3-9564548-0,35.0
router-84875df7fc-52vz8-6-62660983-0,10.0
router-84875df7fc-b5nxc-6-10897249-0,29.0
router-84875df7fc-scxcj-7-58743432-0,22.0
router-84875df7fc-scxcj-0-9838176-0,10.0
router-84875df7fc-8n4sw-7-70145481-0,21.0
router-84875df7fc-scxcj-2-9198859-0,27.0
router-84875df7fc-scxcj-2-7881247-0,0.0
router-84875df7fc-b5nxc-6-16521660-0,35.0
router-84875df7fc-cmkz9-1-6618426-0,29.0
router-84875df7fc-b5nxc-7-23206543-0,40.0
router-84875df7fc-b5nxc-7-21268278-0,33.0
router-84875df7fc-8n4sw-5-7998887-0,19.0
router-84875df7fc-b5nxc-6-14716101-0,27.0
router-84875df7fc-b5nxc-4-60067093-0,7.0
router-84875df7fc-scxcj-2-7743366-0,19.0
router-84875df7fc-scxcj-4-7186437-0,36.0
router-84875df7fc-b5nxc-7-29723054-0,20.0
router-84875df7fc-b5nxc-7-28310247-0,74.0
router-84875df7fc-b5nxc-5-8690623-0,24.0
router-84875df7fc-cmkz9-1-7182374-0,14.0
router-84875df7fc-b5nxc-2-7651457-0,7.0
router-84875df7fc-scxcj-7-55128790-0,29.0
router-84875df7fc-52vz8-3-16682272-0,19.0
router-84875df7fc-cmkz9-4-29832931-0,32.0
router-84875df7fc-cmkz9-7-51917731-0,1.0
router-84875df7fc-cmkz9-7-55488912-0,48.0
router-84875df7fc-b5nxc-4-53770381-0,5.0
router-84875df7fc-cmkz9-4-21732367-0,18.0
router-84875df7fc-8n4sw-6-30429638-0,27.0
router-84875df7fc-52vz8-6-54594465-0,5.0
router-84875df7fc-52vz8-1-6848696-0,15.0
router-84875df7fc-cmkz9-7-46580423-0,5.0
router-84875df7fc-8n4sw-2-6610825-0,33.0
router-84875df7fc-52vz8-3-17487724-0,33.0
router-84875df7fc-8n4sw-6-28826383-0,38.0
router-84875df7fc-52vz8-6-54430257-0,37.0
router-84875df7fc-cmkz9-7-56551523-0,32.0
router-84875df7fc-8n4sw-4-10343446-0,17.0
router-84875df7fc-b5nxc-4-66156826-0,18.0
router-84875df7fc-8n4sw-4-11411715-0,3.0
router-84875df7fc-8n4sw-6-22049930-0,9.0
router-84875df7fc-b5nxc-1-9613902-0,9.0
router-84875df7fc-scxcj-3-23418721-0,28.0
router-84875df7fc-52vz8-7-11600822-0,1.0
router-84875df7fc-b5nxc-6-11652361-0,24.0
router-84875df7fc-cmkz9-2-8446455-0,24.0
router-84875df7fc-8n4sw-2-9034968-0,8.0
router-84875df7fc-8n4sw-4-11945825-0,36.0
router-84875df7fc-52vz8-6-68720299-0,21.0
router-84875df7fc-cmkz9-6-12533045-0,14.0
router-84875df7fc-cmkz9-7-65257091-0,26.0
router-84875df7fc-cmkz9-7-52777226-0,45.0
router-84875df7fc-52vz8-2-7418851-0,8.0
router-84875df7fc-cmkz9-2-10130295-0,1.0
router-84875df7fc-cmkz9-2-8394378-0,18.0
router-84875df7fc-8n4sw-7-74348599-0,24.0
router-84875df7fc-52vz8-5-9739514-0,23.0
router-84875df7fc-cmkz9-3-7424676-0,30.0
router-84875df7fc-scxcj-1-5383352-0,0.0
router-84875df7fc-cmkz9-7-55236584-0,25.0
router-84875df7fc-b5nxc-4-65666810-0,19.0
router-84875df7fc-scxcj-4-9861821-0,8.0
router-84875df7fc-scxcj-5-11400133-0,39.0
router-84875df7fc-b5nxc-4-51191938-0,14.0
router-84875df7fc-scxcj-2-9797291-0,29.0
router-84875df7fc-52vz8-2-10478367-0,27.0
router-84875df7fc-cmkz9-7-48477465-0,31.0
router-84875df7fc-cmkz9-5-11637733-0,26.0
router-84875df7fc-scxcj-1-7441775-0,10.0
router-84875df7fc-52vz8-6-48287035-0,5.0
router-84875df7fc-b5nxc-4-56960244-0,14.0
router-84875df7fc-52vz8-4-23437105-0,32.0
router-84875df7fc-b5nxc-3-9715494-0,24.0
router-84875df7fc-b5nxc-4-55921734-0,8.0
router-84875df7fc-8n4sw-4-13637460-0,48.0
router-84875df7fc-cmkz9-7-46745805-0,21.0
router-84875df7fc-8n4sw-3-9457475-0,9.0
router-84875df7fc-scxcj-6-15652296-0,45.0
router-84875df7fc-8n4sw-1-8615047-0,14.0
router-84875df7fc-scxcj-6-11212205-0,41.0
router-84875df7fc-8n4sw-7-71832046-0,25.0
router-84875df7fc-cmkz9-2-10280745-0,14.0
router-84875df7fc-b5nxc-7-24215728-0,1.0
router-84875df7fc-scxcj-7-67320566-0,18.0
router-84875df7fc-8n4sw-2-9647891-0,45.0
router-84875df7fc-8n4sw-3-9535329-0,2.0
router-84875df7fc-52vz8-4-31437542-0,11.0
router-84875df7fc-8n4sw-0-6459778-0,13.0
router-84875df7fc-cmkz9-4-33060624-0,16.0
router-84875df7fc-b5nxc-6-16454532-0,4.0
router-84875df7fc-8n4sw-7-77577562-0,56.0
router-84875df7fc-8n4sw-7-55297784-0,14.0
router-84875df7fc-b5nxc-4-73108835-0,0.0
router-84875df7fc-scxcj-0-9040700-0,0.0
router-84875df7fc-8n4sw-7-56214391-0,16.0
router-84875df7fc-8n4sw-3-9416910-0,8.0
router-84875df7fc-52vz8-7-11803216-0,12.0
router-84875df7fc-52vz8-6-67577744-0,27.0
router-84875df7fc-b5nxc-4-51014139-0,26.0
router-84875df7fc-scxcj-7-72839505-0,36.0
router-84875df7fc-scxcj-5-11838963-0,3.0
router-84875df7fc-cmkz9-7-47787708-0,24.0
router-84875df7fc-cmkz9-4-29856361-0,16.0
router-84875df7fc-b5nxc-4-51453124-0,19.0
router-84875df7fc-scxcj-2-7137824-0,20.0
router-84875df7fc-52vz8-6-63694584-0,25.0
router-84875df7fc-scxcj-7-54268558-0,21.0
router-84875df7fc-scxcj-7-64568388-0,25.0
router-84875df7fc-52vz8-6-63443895-0,17.0
router-84875df7fc-8n4sw-3-6820377-0,23.0
router-84875df7fc-scxcj-4-9625684-0,11.0
router-84875df7fc-8n4sw-6-24480514-0,5.0
router-84875df7fc-cmkz9-7-70672543-0,27.0
router-84875df7fc-52vz8-3-13657583-0,27.0
router-84875df7fc-cmkz9-4-31642235-0,21.0
router-84875df7fc-b5nxc-1-7154958-0,21.0
router-84875df7fc-cmkz9-4-29092245-0,28.0
router-84875df7fc-cmkz9-4-30007099-0,5.0
router-84875df7fc-cmkz9-7-64061307-0,28.0
router-84875df7fc-52vz8-0-7952430-0,10.0
router-84875df7fc-8n4sw-1-8880618-0,9.0
router-84875df7fc-b5nxc-4-67460880-0,6.0
router-84875df7fc-8n4sw-7-75808769-0,15.0
router-84875df7fc-8n4sw-7-69110602-0,8.0
router-84875df7fc-b5nxc-4-58252391-0,11.0
router-84875df7fc-8n4sw-3-8957354-0,6.0
router-84875df7fc-cmkz9-7-66337443-0,12.0
router-84875df7fc-52vz8-6-66952931-0,13.0
router-84875df7fc-scxcj-7-65788334-0,27.0
router-84875df7fc-b5nxc-4-58918074-0,12.0
router-84875df7fc-8n4sw-7-59286499-0,19.0
router-84875df7fc-52vz8-1-8819627-0,19.0
router-84875df7fc-8n4sw-6-22438737-0,24.0
router-84875df7fc-52vz8-4-25122984-0,13.0
router-84875df7fc-cmkz9-7-63108459-0,15.0
router-84875df7fc-8n4sw-7-73283656-0,24.0
router-84875df7fc-8n4sw-7-69488900-0,25.0
router-84875df7fc-b5nxc-4-68628558-0,5.0
router-84875df7fc-8n4sw-1-6461572-0,17.0
router-84875df7fc-52vz8-0-9058067-0,21.0
router-84875df7fc-8n4sw-4-11195711-0,10.0
router-84875df7fc-52vz8-6-65904970-0,20.0
router-84875df7fc-cmkz9-6-13973968-0,8.0
router-84875df7fc-scxcj-3-28748284-0,3.0
router-84875df7fc-cmkz9-7-68765289-0,0.0
router-84875df7fc-cmkz9-6-13446602-0,21.0
router-84875df7fc-52vz8-4-29461311-0,19.0
router-84875df7fc-b5nxc-7-24322272-0,11.0
router-84875df7fc-8n4sw-6-24778349-1,20.0
router-84875df7fc-8n4sw-2-9413095-0,24.0
router-84875df7fc-b5nxc-7-28054031-0,14.0
router-84875df7fc-cmkz9-7-64435791-0,26.0
router-84875df7fc-8n4sw-7-52920796-0,18.0
router-84875df7fc-b5nxc-1-9093219-0,42.0
router-84875df7fc-scxcj-1-4990091-0,44.0
router-84875df7fc-scxcj-3-27214620-0,21.0
router-84875df7fc-cmkz9-7-66777056-0,10.0
router-84875df7fc-b5nxc-2-9175611-0,0.0
router-84875df7fc-52vz8-5-7989712-0,14.0
router-84875df7fc-scxcj-0-6448653-0,19.0
router-84875df7fc-8n4sw-7-71490915-0,27.0
router-84875df7fc-cmkz9-7-49001778-0,48.0
router-84875df7fc-52vz8-3-16243367-0,35.0
router-84875df7fc-52vz8-1-6621240-0,23.0
router-84875df7fc-52vz8-3-16290939-0,2.0
router-84875df7fc-b5nxc-0-6037884-0,11.0
router-84875df7fc-b5nxc-7-30960884-0,21.0
router-84875df7fc-cmkz9-4-25211260-0,27.0
router-84875df7fc-8n4sw-6-29692717-0,30.0
router-84875df7fc-8n4sw-7-74863200-0,3.0
router-84875df7fc-8n4sw-6-24013994-0,35.0
router-84875df7fc-8n4sw-0-6451070-0,19.0
router-84875df7fc-8n4sw-5-8065973-0,56.0
router-84875df7fc-b5nxc-6-11903010-0,12.0
router-84875df7fc-b5nxc-4-66315678-0,30.0
router-84875df7fc-cmkz9-7-65627581-0,31.0
router-84875df7fc-cmkz9-7-47443335-0,26.0
router-84875df7fc-8n4sw-6-30328398-0,29.0
router-84875df7fc-scxcj-7-72019485-0,2.0
router-84875df7fc-b5nxc-7-29696025-0,25.0
router-84875df7fc-b5nxc-1-8743326-0,24.0
router-84875df7fc-cmkz9-6-15446344-0,51.0
router-84875df7fc-52vz8-0-6665511-0,5.0
router-84875df7fc-cmkz9-7-49416011-0,4.0
router-84875df7fc-b5nxc-4-71501960-0,15.0
router-84875df7fc-scxcj-7-51778406-0,6.0
router-84875df7fc-8n4sw-6-27723683-0,9.0
router-84875df7fc-cmkz9-7-47409352-0,5.0
router-84875df7fc-scxcj-7-57507135-0,8.0
router-84875df7fc-b5nxc-4-57121172-0,25.0
router-84875df7fc-b5nxc-3-10076698-0,29.0
router-84875df7fc-8n4sw-7-72395574-0,3.0
router-84875df7fc-scxcj-7-50491101-0,31.0
router-84875df7fc-scxcj-7-49329939-0,29.0
router-84875df7fc-scxcj-3-27768937-0,9.0
router-84875df7fc-cmkz9-7-52568109-0,36.0
router-84875df7fc-cmkz9-0-6311551-0,35.0
router-84875df7fc-52vz8-7-11604637-0,22.0
router-84875df7fc-8n4sw-7-58836532-0,6.0
router-84875df7fc-b5nxc-4-52352886-0,36.0
router-84875df7fc-scxcj-3-22045777-0,20.0
router-84875df7fc-b5nxc-1-6422879-0,18.0
router-84875df7fc-52vz8-7-12451938-0,13.0
router-84875df7fc-52vz8-0-6472382-0,18.0
router-84875df7fc-cmkz9-6-16665630-0,11.0
router-84875df7fc-scxcj-3-23984885-0,5.0
router-84875df7fc-52vz8-3-15835009-0,58.0
router-84875df7fc-cmkz9-7-61709800-0,23.0
router-84875df7fc-scxcj-7-51732504-0,15.0
router-84875df7fc-cmkz9-4-29456065-0,2.0
router-84875df7fc-scxcj-3-28418446-0,9.0
router-84875df7fc-8n4sw-1-8327616-0,10.0
router-84875df7fc-52vz8-6-61825909-0,0.0
router-84875df7fc-scxcj-6-14956657-0,6.0
router-84875df7fc-52vz8-6-55154610-0,11.0
router-84875df7fc-52vz8-3-13974203-0,26.0
router-84875df7fc-cmkz9-7-68113558-0,11.0
router-84875df7fc-b5nxc-4-53946266-0,25.0
router-84875df7fc-52vz8-6-62380392-0,27.0
router-84875df7fc-8n4sw-6-29882892-0,11.0
router-84875df7fc-cmkz9-7-56403148-0,18.0
router-84875df7fc-b5nxc-4-72122795-0,13.0
router-84875df7fc-52vz8-4-25270322-0,12.0
router-84875df7fc-cmkz9-4-26029882-0,11.0
router-84875df7fc-cmkz9-7-48517791-0,27.0
router-84875df7fc-cmkz9-1-6634833-0,17.0
router-84875df7fc-8n4sw-6-31481412-0,17.0
router-84875df7fc-scxcj-3-24795702-0,11.0
router-84875df7fc-52vz8-4-28965005-0,24.0
router-84875df7fc-scxcj-5-11520313-0,5.0
router-84875df7fc-scxcj-2-7802489-0,6.0
